timestamp,city,state,country,lat,lon,aqius,mainus,aqicn,maincn,temperature,humidity,pressure,wind_direction,wind_speed,hour,day,month,weekday,aqius_change,aqius_future
2025-07-04 05:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,140,p2,71,p2,29,68,1002,109,2.55,5,4,7,4,13.0,138.0
2025-07-04 06:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,140,p2,71,p2,30,66,1002,146,2.42,6,4,7,4,0.0,130.0
2025-07-04 07:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,155,p2,82,p2,34,51,1000,162,2.46,7,4,7,4,15.0,133.0
2025-07-04 08:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,138,p2,69,p2,35,50,999,175,2.04,8,4,7,4,-17.0,124.0
2025-07-04 09:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,130,p2,65,p2,36,42,998,184,1.89,9,4,7,4,-8.0,118.0
2025-07-04 10:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,133,p2,67,p2,37,39,997,196,1.81,10,4,7,4,3.0,133.0
2025-07-04 11:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,124,p2,63,p2,37,38,996,195,1.51,11,4,7,4,-9.0,128.0
2025-07-04 12:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,118,p2,59,p2,37,37,996,201,1.84,12,4,7,4,-6.0,148.0
2025-07-04 13:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,133,p2,67,p2,36,43,996,146,2.5,13,4,7,4,15.0,142.0
2025-07-04 14:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,128,p2,65,p2,35,46,996,136,3.53,14,4,7,4,-5.0,134.0
2025-07-04 15:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,148,p2,74,p2,34,49,997,135,4.21,15,4,7,4,20.0,139.0
2025-07-04 16:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,142,p2,71,p2,33,52,997,125,4.41,16,4,7,4,-6.0,151.0
2025-07-04 17:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,134,p2,68,p2,33,55,998,114,4.02,17,4,7,4,-8.0,135.0
2025-07-04 18:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,139,p2,70,p2,32,57,998,116,4.06,18,4,7,4,5.0,96.0
2025-07-04 19:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,151,p2,76,p2,32,59,998,114,3.97,19,4,7,4,12.0,88.0
2025-07-04 20:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,135,p2,68,p2,31,65,999,129,4.73,20,4,7,4,-16.0,112.0
2025-07-04 21:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,96,p2,47,p2,31,65,999,134,4.93,21,4,7,4,-39.0,151.0
2025-07-04 22:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,88,p2,41,p2,30,66,999,126,4.69,22,4,7,4,-8.0,158.0
2025-07-04 23:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,112,p2,56,p2,30,68,999,126,4.34,23,4,7,4,24.0,159.0
2025-07-05 01:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,151,p2,76,p2,29,75,1000,124,3.51,1,5,7,5,39.0,160.0
2025-07-05 03:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,158,p2,88,p2,29,83,1002,129,3.51,3,5,7,5,7.0,160.0
2025-07-05 04:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,159,p2,89,p2,30,80,1002,123,3.12,4,5,7,5,1.0,163.0
2025-07-05 05:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,160,p2,92,p2,30,79,1002,126,3.05,5,5,7,5,1.0,167.0
2025-07-05 06:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,160,p2,92,p2,31,70,1000,143,2.37,6,5,7,5,0.0,159.0
2025-07-05 07:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,163,p2,97,p2,33,72,999,165,1.96,7,5,7,5,3.0,156.0
2025-07-05 08:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,167,p2,105,p2,35,65,998,193,1.47,8,5,7,5,4.0,159.0
2025-07-05 09:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,159,p2,91,p2,36,62,997,201,1.57,9,5,7,5,-8.0,155.0
2025-07-05 10:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,156,p2,84,p2,37,44,994,197,2.07,10,5,7,5,-3.0,156.0
2025-07-05 11:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,159,p2,89,p2,37,43,994,191,2.52,11,5,7,5,3.0,160.0
2025-07-05 12:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,155,p2,83,p2,36,46,994,172,2.95,12,5,7,5,-4.0,157.0
2025-07-05 13:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,156,p2,85,p2,36,69,996,153,2.35,13,5,7,5,1.0,152.0
2025-07-05 14:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,160,p2,92,p2,35,75,996,137,2.96,14,5,7,5,4.0,151.0
2025-07-05 15:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,157,p2,87,p2,34,78,998,129,4.0,15,5,7,5,-3.0,152.0
2025-07-05 16:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,152,p2,78,p2,33,78,999,124,5.27,16,5,7,5,-5.0,151.0
2025-07-05 17:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,151,p2,76,p2,33,78,999,120,4.79,17,5,7,5,-1.0,113.0
2025-07-05 18:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,152,p2,77,p2,33,69,998,113,4.33,18,5,7,5,1.0,69.0
2025-07-05 19:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,151,p2,76,p2,31,81,999,106,4.12,19,5,7,5,-1.0,73.0
2025-07-05 20:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,113,p2,57,p2,31,66,996,126,4.75,20,5,7,5,-38.0,63.0
2025-07-05 21:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,69,p2,27,p2,31,83,999,130,5.24,21,5,7,5,-44.0,50.0
2025-07-05 22:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,73,p2,30,p2,30,72,996,128,5.54,22,5,7,5,4.0,54.0
2025-07-05 23:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,63,p2,23,p2,30,84,995,125,5.79,23,5,7,5,-10.0,33.0
2025-07-06 02:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,50,p2,13,p2,29,88,1002,115,4.39,2,6,7,6,-13.0,47.0
2025-07-06 03:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,54,p2,15,p2,29,84,1001,137,4.19,3,6,7,6,4.0,53.0
2025-07-06 04:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,33,p2,9,p2,29,72,999,165,1.4,4,6,7,6,-21.0,62.0
2025-07-06 05:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,47,p2,12,p2,29,77,1000,139,4.65,5,6,7,6,14.0,59.0
2025-07-06 06:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,53,p2,14,p2,31,69,999,136,3.94,6,6,7,6,6.0,55.0
2025-07-06 07:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,62,p2,22,p2,31,67,999,142,3.64,7,6,7,6,9.0,53.0
2025-07-06 08:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,59,p2,19,p2,32,70,997,140,4.58,8,6,7,6,-3.0,52.0
2025-07-06 09:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,55,p2,16,p2,33,54,996,148,4.54,9,6,7,6,-4.0,51.0
2025-07-06 10:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,53,p2,15,p2,34,52,996,144,4.15,10,6,7,6,-2.0,53.0
2025-07-06 11:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,52,p2,14,p2,34,51,995,142,3.58,11,6,7,6,-1.0,60.0
2025-07-06 12:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,51,p2,13,p2,34,52,995,144,3.53,12,6,7,6,-1.0,64.0
2025-07-06 13:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,53,p2,15,p2,28,61,995,139,2.49,13,6,7,6,2.0,65.0
2025-07-06 14:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,60,p2,20,p2,27,64,996,137,2.2,14,6,7,6,7.0,79.0
2025-07-06 15:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,64,p2,23,p2,28,66,996,126,2.83,15,6,7,6,4.0,65.0
2025-07-06 16:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,65,p2,24,p2,27,68,996,112,2.46,16,6,7,6,1.0,64.0
2025-07-06 17:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,79,p2,34,p2,28,70,997,94,2.89,17,6,7,6,14.0,68.0
2025-07-06 18:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,65,p2,24,p2,28,72,997,105,2.34,18,6,7,6,-14.0,94.0
2025-07-06 19:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,64,p2,23,p2,29,72,997,105,2.47,19,6,7,6,-1.0,94.0
2025-07-06 20:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,68,p2,26,p2,28,75,997,94,2.28,20,6,7,6,4.0,94.0
2025-07-06 21:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,94,p2,46,p2,29,74,996,87,2.47,21,6,7,6,26.0,91.0
2025-07-06 22:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,94,p2,46,p2,29,74,996,118,2.35,22,6,7,6,0.0,84.0
2025-07-06 23:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,94,p2,46,p2,27,78,996,86,3.12,23,6,7,6,0.0,71.0
2025-07-07 02:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,91,p2,44,p2,23,73,998,109,2.58,2,7,7,0,-3.0,71.0
2025-07-07 03:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,84,p2,39,p2,29,68,998,134,3.39,3,7,7,0,-7.0,72.0
2025-07-07 04:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,71,p2,28,p2,28,62,998,140,4.26,4,7,7,0,-13.0,71.0
2025-07-07 05:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,71,p2,28,p2,29,59,998,138,4.49,5,7,7,0,0.0,74.0
2025-07-07 06:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,72,p2,29,p2,30,56,998,154,4.82,6,7,7,0,1.0,75.0
2025-07-07 07:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,71,p2,29,p2,32,55,998,162,4.17,7,7,7,0,-1.0,72.0
2025-07-07 08:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,74,p2,31,p2,33,53,998,163,3.27,8,7,7,0,3.0,78.0
2025-07-07 09:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,75,p2,31,p2,33,53,997,160,2.78,9,7,7,0,1.0,77.0
2025-07-07 10:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,72,p2,30,p2,33,51,997,177,2.59,10,7,7,0,-3.0,71.0
2025-07-07 11:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,78,p2,34,p2,32,57,997,176,2.89,11,7,7,0,6.0,77.0
2025-07-07 12:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,77,p2,33,p2,31,69,998,126,1.92,12,7,7,0,-1.0,86.0
2025-07-07 13:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,71,p2,29,p2,31,76,999,76,3.29,13,7,7,0,-6.0,77.0
2025-07-07 14:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,77,p2,33,p2,30,71,999,63,4.37,14,7,7,0,6.0,86.0
2025-07-07 15:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,86,p2,40,p2,30,64,997,65,3.82,15,7,7,0,9.0,82.0
2025-07-07 16:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,77,p2,33,p2,30,64,997,74,3.35,16,7,7,0,-9.0,84.0
2025-07-07 17:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,86,p2,40,p2,30,63,998,91,2.63,17,7,7,0,9.0,84.0
2025-07-07 18:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,82,p2,36,p2,29,67,998,70,2.19,18,7,7,0,-4.0,92.0
2025-07-07 19:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,84,p2,39,p2,30,64,998,73,2.63,19,7,7,0,2.0,96.0
2025-07-07 20:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,84,p2,39,p2,29,66,998,93,2.62,20,7,7,0,0.0,92.0
2025-07-07 21:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,92,p2,45,p2,27,73,998,103,2.52,21,7,7,0,8.0,85.0
2025-07-07 22:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,96,p2,48,p2,27,79,998,96,2.6,22,7,7,0,4.0,81.0
2025-07-07 23:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,92,p2,45,p2,27,80,998,88,3.75,23,7,7,0,-4.0,92.0
2025-07-08 01:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,85,p2,40,p2,27,75,999,97,3.12,1,8,7,1,-7.0,115.0
2025-07-08 03:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,81,p2,36,p2,27,78,1000,174,1.43,3,8,7,1,-4.0,112.0
2025-07-08 04:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,92,p2,44,p2,26,82,1001,286,3.11,4,8,7,1,11.0,112.0
2025-07-08 05:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,115,p2,58,p2,26,82,1001,328,2.28,5,8,7,1,23.0,112.0
2025-07-08 06:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,112,p2,56,p2,27,79,1000,45,1.03,6,8,7,1,-3.0,100.0
2025-07-08 06:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,112,p2,56,p2,29,62,1000,90,1.94,6,8,7,1,0.0,105.0
2025-07-08 06:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,112,p2,56,p2,30,60,1000,123,2.6,6,8,7,1,0.0,107.0
2025-07-08 09:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,100,p2,50,p2,31,58,999,142,3.59,9,8,7,1,-12.0,75.0
2025-07-08 10:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,105,p2,53,p2,32,54,998,149,3.24,10,8,7,1,5.0,69.0
2025-07-08 11:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,107,p2,54,p2,29,54,998,136,2.98,11,8,7,1,2.0,73.0
2025-07-08 12:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,75,p2,31,p2,28,61,998,132,2.98,12,8,7,1,-32.0,81.0
2025-07-08 13:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,69,p2,27,p2,29,56,997,131,2.74,13,8,7,1,-6.0,88.0
2025-07-08 14:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,73,p2,30,p2,31,59,997,129,2.25,14,8,7,1,4.0,94.0
2025-07-08 15:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,81,p2,36,p2,31,60,997,113,2.16,15,8,7,1,8.0,99.0
2025-07-08 16:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,88,p2,41,p2,30,61,998,92,2.42,16,8,7,1,7.0,97.0
2025-07-08 17:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,94,p2,46,p2,30,63,998,85,2.5,17,8,7,1,6.0,99.0
2025-07-08 18:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,99,p2,50,p2,29,68,999,88,2.8,18,8,7,1,5.0,96.0
2025-07-08 19:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,97,p2,48,p2,27,74,999,94,2.84,19,8,7,1,-2.0,96.0
2025-07-08 20:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,99,p2,50,p2,27,75,998,87,3.31,20,8,7,1,2.0,96.0
2025-07-08 21:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,96,p2,47,p2,27,77,998,90,4.14,21,8,7,1,-3.0,39.0
2025-07-08 22:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,96,p2,47,p2,27,80,997,98,1.6,22,8,7,1,0.0,44.0
2025-07-08 23:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,96,p2,47,p2,26,86,997,344,1.6,23,8,7,1,0.0,56.0
2025-07-09 02:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,39,p2,10,p2,24,91,1002,71,4.27,2,9,7,2,-57.0,58.0
2025-07-09 03:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,44,p2,11,p2,23,93,1002,84,4.55,3,9,7,2,5.0,58.0
2025-07-09 04:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,56,p2,17,p2,23,93,1002,68,5.07,4,9,7,2,12.0,53.0
2025-07-09 05:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,58,p2,19,p2,23,83,1003,68,5.68,5,9,7,2,2.0,50.0
2025-07-09 06:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,58,p2,19,p2,24,78,1003,127,2.33,6,9,7,2,0.0,38.0
2025-07-09 07:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,53,p2,14,p2,29,66,1002,128,3.0,7,9,7,2,-5.0,33.0
2025-07-09 08:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,50,p2,13,p2,30,66,1003,130,3.85,8,9,7,2,-3.0,28.0
2025-07-09 09:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,38,p2,10,p2,31,67,1002,121,4.19,9,9,7,2,-12.0,33.0
2025-07-09 10:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,33,p2,9,p2,31,66,1002,124,4.14,10,9,7,2,-5.0,39.0
2025-07-09 11:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,28,p2,7,p2,28,68,1001,111,3.95,11,9,7,2,-5.0,44.0
2025-07-09 12:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,33,p2,9,p2,31,64,999,96,4.68,12,9,7,2,5.0,53.0
2025-07-09 13:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,39,p2,10,p2,29,68,1000,97,3.72,13,9,7,2,6.0,60.0
2025-07-09 14:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,44,p2,11,p2,29,68,998,97,3.98,14,9,7,2,5.0,62.0
2025-07-09 15:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,53,p2,14,p2,28,69,999,84,4.04,15,9,7,2,9.0,50.0
2025-07-09 16:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,60,p2,20,p2,27,71,1000,88,4.04,16,9,7,2,7.0,56.0
2025-07-09 17:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,62,p2,21,p2,26,75,1000,92,3.37,17,9,7,2,2.0,58.0
2025-07-09 18:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,50,p2,13,p2,26,78,1000,97,3.75,18,9,7,2,-12.0,61.0
2025-07-09 19:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,56,p2,17,p2,26,78,1000,80,3.62,19,9,7,2,6.0,55.0
2025-07-09 20:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,58,p2,19,p2,26,76,1001,79,3.39,20,9,7,2,2.0,58.0
2025-07-09 21:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,61,p2,21,p2,25,83,1000,52,2.6,21,9,7,2,3.0,58.0
2025-07-09 22:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,55,p2,16,p2,25,82,1000,38,2.02,22,9,7,2,-6.0,67.0
2025-07-09 23:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,58,p2,18,p2,24,87,1001,88,3.55,23,9,7,2,3.0,69.0
2025-07-10 02:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,58,p2,19,p2,23,87,1004,109,4.02,2,10,7,3,0.0,64.0
2025-07-10 03:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,67,p2,25,p2,24,88,1004,104,3.42,3,10,7,3,9.0,60.0
2025-07-10 04:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,69,p2,27,p2,25,80,1005,111,3.69,4,10,7,3,2.0,63.0
2025-07-10 05:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,64,p2,23,p2,27,80,1006,122,4.5,5,10,7,3,-5.0,60.0
2025-07-10 06:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,60,p2,20,p2,29,73,1004,125,5.87,6,10,7,3,-4.0,56.0
2025-07-10 07:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,63,p2,22,p2,28,75,1005,119,5.24,7,10,7,3,3.0,53.0
2025-07-10 08:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,60,p2,20,p2,30,70,1005,126,4.53,8,10,7,3,-3.0,53.0
2025-07-10 09:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,56,p2,17,p2,29,70,1004,137,4.54,9,10,7,3,-4.0,54.0
2025-07-10 10:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,53,p2,14,p2,29,68,1003,146,4.76,10,10,7,3,-3.0,53.0
2025-07-10 11:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,53,p2,14,p2,29,68,1003,145,4.95,11,10,7,3,0.0,44.0
2025-07-10 12:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,54,p2,15,p2,30,65,1001,138,4.99,12,10,7,3,1.0,52.0
2025-07-10 13:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,53,p2,15,p2,30,68,999,130,4.7,13,10,7,3,-1.0,47.0
2025-07-10 14:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,44,p2,11,p2,29,73,999,120,4.34,14,10,7,3,-9.0,37.0
2025-07-10 15:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,52,p2,14,p2,28,75,1004,133,3.82,15,10,7,3,8.0,47.0
2025-07-10 16:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,47,p2,12,p2,28,73,1004,132,3.87,16,10,7,3,-5.0,59.0
2025-07-10 17:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,37,p2,10,p2,28,76,1001,135,4.82,17,10,7,3,-10.0,56.0
2025-07-10 18:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,47,p2,12,p2,27,74,1003,130,5.15,18,10,7,3,10.0,54.0
2025-07-10 19:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,59,p2,19,p2,26,77,1006,123,5.05,19,10,7,3,12.0,50.0
2025-07-10 20:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,56,p2,17,p2,26,78,1005,118,4.37,20,10,7,3,-3.0,47.0
2025-07-10 21:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,54,p2,15,p2,26,79,1005,113,3.44,21,10,7,3,-2.0,56.0
2025-07-10 22:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,50,p2,13,p2,26,80,1005,100,3.2,22,10,7,3,-4.0,60.0
2025-07-10 23:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,47,p2,12,p2,26,80,1005,98,3.28,23,10,7,3,-3.0,64.0
2025-07-11 02:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,56,p2,17,p2,26,79,1006,121,2.88,2,11,7,4,9.0,66.0
2025-07-11 03:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,60,p2,20,p2,28,73,1006,138,3.09,3,11,7,4,4.0,65.0
2025-07-11 05:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,64,p2,23,p2,29,66,1006,133,4.46,5,11,7,4,4.0,64.0
2025-07-11 06:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,66,p2,24,p2,30,63,1004,175,2.76,6,11,7,4,2.0,63.0
2025-07-11 07:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,65,p2,24,p2,33,63,1005,174,3.0,7,11,7,4,-1.0,62.0
2025-07-11 08:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,64,p2,23,p2,33,60,1004,172,3.17,8,11,7,4,-1.0,60.0
2025-07-11 09:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,63,p2,22,p2,32,59,1004,175,3.1,9,11,7,4,-1.0,58.0
2025-07-11 10:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,62,p2,22,p2,31,59,1003,170,3.01,10,11,7,4,-1.0,59.0
2025-07-11 11:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,60,p2,20,p2,30,59,1002,165,2.49,11,11,7,4,-2.0,62.0
2025-07-11 12:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,58,p2,18,p2,29,58,1000,169,1.97,12,11,7,4,-2.0,69.0
2025-07-11 13:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,59,p2,19,p2,29,61,1001,199,2.48,13,11,7,4,1.0,73.0
2025-07-11 14:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,62,p2,21,p2,28,59,1000,209,1.73,14,11,7,4,3.0,76.0
2025-07-11 15:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,69,p2,26,p2,28,62,1001,149,0.63,15,11,7,4,7.0,73.0
2025-07-11 16:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,73,p2,30,p2,27,65,1001,79,0.98,16,11,7,4,4.0,73.0
